date,units,tavg,preciptotal,rolling_mean,rolling_min,rolling_max,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,is_weekend,holiday,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_month_1,day_of_month_2,day_of_month_3,day_of_month_4,day_of_month_5,day_of_month_6,day_of_month_7,day_of_month_8,day_of_month_9,day_of_month_10,day_of_month_11,day_of_month_12,day_of_month_13,day_of_month_14,day_of_month_15,day_of_month_16,day_of_month_17,day_of_month_18,day_of_month_19,day_of_month_20,day_of_month_21,day_of_month_22,day_of_month_23,day_of_month_24,day_of_month_25,day_of_month_26,day_of_month_27,day_of_month_28,day_of_month_29,day_of_month_30,day_of_month_31
2012-03-19,567,64.66666666666667,0.9181578947368422,668.0,471.0,956.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,507.0,509.0,646.0,788.0,625.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-20,567,59.833333333333336,0.7602631578947369,666.0,471.0,956.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,507.0,509.0,646.0,788.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-03-21,542,61.27777777777778,0.08289473684210524,658.0,471.0,956.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,507.0,509.0,646.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-03-22,522,62.666666666666664,0.0581578947368421,655.0,471.0,956.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,507.0,509.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-03-23,587,62.44444444444444,0.1813157894736842,655.0,471.0,956.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,507.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-03-24,705,60.94444444444444,0.09184210526315788,658.0,471.0,956.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,556.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-25,742,60.411764705882355,0.017894736842105265,663.0,471.0,956.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,471.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-26,608,58.166666666666664,0.0028947368421052633,672.0,492.0,956.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,567.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-27,548,59.611111111111114,0.0002631578947368421,673.0,492.0,956.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,757.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-28,508,60.72222222222222,0.03052631578947369,666.0,492.0,956.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,567.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-03-29,455,61.0,0.015526315789473687,664.0,492.0,956.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,549.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-03-30,609,61.388888888888886,0.020789473684210528,661.0,455.0,956.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,492.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-03-31,772,61.05555555555556,0.15289473684210525,665.0,455.0,956.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,758.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-01,1122,64.52941176470588,0.03131578947368421,666.0,455.0,956.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,683.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-02,746,64.875,0.02684210526315789,680.0,455.0,1122.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,897.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-03,736,61.0,0.19578947368421054,675.0,455.0,1122.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,824.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-04,615,60.22222222222222,0.0057894736842105275,672.0,455.0,1122.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,956.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-05,881,58.55555555555556,0.0007894736842105263,661.0,455.0,1122.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,691.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,819,57.5,0.0002631578947368421,667.0,455.0,1122.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,574.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-07,848,58.111111111111114,0.024736842105263158,675.0,455.0,1122.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,592.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08,615,57.55555555555556,0.1923684210526316,684.0,455.0,1122.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,595.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-09,801,59.666666666666664,0.0015789473684210528,684.0,455.0,1122.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,942.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-10,828,60.833333333333336,0.0002631578947368421,680.0,455.0,1122.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,894.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-11,733,59.0,0.06210526315789475,678.0,455.0,1122.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,761.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-12,604,59.05555555555556,0.020263157894736844,677.0,455.0,1122.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,559.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-13,698,61.77777777777778,0.1860526315789474,678.0,455.0,1122.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,567.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-14,776,66.11111111111111,0.06473684210526315,683.0,455.0,1122.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,581.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-15,932,65.16666666666667,0.27342105263157895,689.0,455.0,1122.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,643.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-16,679,63.611111111111114,0.01473684210526316,699.0,455.0,1122.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,694.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-17,591,63.55555555555556,0.005263157894736842,698.0,455.0,1122.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,780.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-18,534,63.333333333333336,0.011578947368421055,692.0,455.0,1122.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,567.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-19,518,63.166666666666664,0.10263157894736843,691.0,455.0,1122.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,567.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-20,558,61.5,0.09868421052631575,689.0,455.0,1122.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,542.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-04-21,735,61.94444444444444,0.09789473684210526,690.0,455.0,1122.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,522.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-04-22,784,59.55555555555556,0.2786842105263158,697.0,455.0,1122.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,587.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-23,609,57.94444444444444,0.3242105263157895,703.0,455.0,1122.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,705.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-24,578,61.666666666666664,0.001842105263157895,700.0,455.0,1122.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,742.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-25,569,66.22222222222223,0.02263157894736842,695.0,455.0,1122.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,608.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-26,446,66.27777777777777,0.018157894736842106,693.0,455.0,1122.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,548.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-04-27,626,65.44444444444444,0.011842105263157897,690.0,446.0,1122.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,508.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-28,722,64.11111111111111,0.05973684210526316,694.0,446.0,1122.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,455.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-29,727,64.72222222222223,0.023947368421052634,703.0,446.0,1122.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,609.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-30,677,65.44444444444444,0.17973684210526317,707.0,446.0,1122.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,772.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-05-01,940,66.94444444444444,0.21026315789473682,704.0,446.0,1122.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,1122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-02,634,69.16666666666667,0.011578947368421055,698.0,446.0,940.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,746.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-03,701,70.55555555555556,0.05052631578947368,694.0,446.0,940.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,736.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-04,656,71.77777777777777,0.035263157894736843,693.0,446.0,940.0,701.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,615.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-05,1021,71.16666666666667,0.05947368421052631,694.0,446.0,940.0,656.0,701.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,881.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-06,999,70.27777777777777,0.32999999999999996,699.0,446.0,1021.0,1021.0,656.0,701.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,819.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-07,707,66.83333333333333,0.08552631578947367,705.0,446.0,1021.0,999.0,1021.0,656.0,701.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,848.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-08,571,62.888888888888886,0.186578947368421,700.0,446.0,1021.0,707.0,999.0,1021.0,656.0,701.0,634.0,940.0,677.0,727.0,722.0,626.0,446.0,569.0,578.0,609.0,784.0,735.0,558.0,518.0,534.0,591.0,679.0,932.0,776.0,698.0,604.0,733.0,828.0,801.0,615.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
